location,forecast_date,quantile,value,target,target_end_date,type
54,2021-04-19,0.7,37.81847735662301,2 wk ahead inc death,2021-05-01,quantile
54,2021-04-19,0.75,40.22783534065534,2 wk ahead inc death,2021-05-01,quantile
54,2021-04-19,0.8,42.53006119855101,2 wk ahead inc death,2021-05-01,quantile
54,2021-04-19,0.85,45.397466591928385,2 wk ahead inc death,2021-05-01,quantile
54,2021-04-19,0.9,49.65782100364683,2 wk ahead inc death,2021-05-01,quantile
54,2021-04-19,0.95,61.39450032948258,2 wk ahead inc death,2021-05-01,quantile
54,2021-04-19,0.975,75.13415525198536,2 wk ahead inc death,2021-05-01,quantile
54,2021-04-19,0.99,93.8713212847374,2 wk ahead inc death,2021-05-01,quantile
56,2021-04-19,0.01,0,2 wk ahead inc death,2021-05-01,quantile
56,2021-04-19,0.025,0,2 wk ahead inc death,2021-05-01,quantile
56,2021-04-19,0.05,0,2 wk ahead inc death,2021-05-01,quantile
56,2021-04-19,0.1,0,2 wk ahead inc death,2021-05-01,quantile
56,2021-04-19,0.15,0,2 wk ahead inc death,2021-05-01,quantile
56,2021-04-19,0.2,0,2 wk ahead inc death,2021-05-01,quantile
56,2021-04-19,0.25,0,2 wk ahead inc death,2021-05-01,quantile
56,2021-04-19,0.3,0,2 wk ahead inc death,2021-05-01,quantile
56,2021-04-19,0.35,0,2 wk ahead inc death,2021-05-01,quantile
56,2021-04-19,0.4,0,2 wk ahead inc death,2021-05-01,quantile
56,2021-04-19,0.45,0,2 wk ahead inc death,2021-05-01,quantile
56,2021-04-19,0.5,0,2 wk ahead inc death,2021-05-01,quantile
56,2021-04-19,0.55,0.12331024457932527,2 wk ahead inc death,2021-05-01,quantile
56,2021-04-19,0.6,0.8334193861263028,2 wk ahead inc death,2021-05-01,quantile
56,2021-04-19,0.65,1.0963972512159885,2 wk ahead inc death,2021-05-01,quantile
56,2021-04-19,0.7,2.564502363963306,2 wk ahead inc death,2021-05-01,quantile
56,2021-04-19,0.75,4.03271621109279,2 wk ahead inc death,2021-05-01,quantile
56,2021-04-19,0.8,5.173478812212607,2 wk ahead inc death,2021-05-01,quantile
56,2021-04-19,0.85,6.8703912855916816,2 wk ahead inc death,2021-05-01,quantile
56,2021-04-19,0.9,9.024617156926784,2 wk ahead inc death,2021-05-01,quantile
56,2021-04-19,0.95,15.44226991952225,2 wk ahead inc death,2021-05-01,quantile
56,2021-04-19,0.975,30.129297584216193,2 wk ahead inc death,2021-05-01,quantile
56,2021-04-19,0.99,44.437803165354985,2 wk ahead inc death,2021-05-01,quantile
02,2021-04-19,0.01,0,3 wk ahead inc death,2021-05-08,quantile
02,2021-04-19,0.025,0,3 wk ahead inc death,2021-05-08,quantile
02,2021-04-19,0.05,0,3 wk ahead inc death,2021-05-08,quantile
02,2021-04-19,0.1,0,3 wk ahead inc death,2021-05-08,quantile
02,2021-04-19,0.15,0,3 wk ahead inc death,2021-05-08,quantile
02,2021-04-19,0.2,0,3 wk ahead inc death,2021-05-08,quantile
02,2021-04-19,0.25,0,3 wk ahead inc death,2021-05-08,quantile
02,2021-04-19,0.3,1.2706092622643599,3 wk ahead inc death,2021-05-08,quantile
02,2021-04-19,0.35,2.9727831928306854,3 wk ahead inc death,2021-05-08,quantile
02,2021-04-19,0.4,5.434882674709504,3 wk ahead inc death,2021-05-08,quantile
02,2021-04-19,0.45,7.191159672793313,3 wk ahead inc death,2021-05-08,quantile
02,2021-04-19,0.5,8.77687559142897,3 wk ahead inc death,2021-05-08,quantile
02,2021-04-19,0.55,10.027783922669066,3 wk ahead inc death,2021-05-08,quantile
02,2021-04-19,0.6,11.120177057758303,3 wk ahead inc death,2021-05-08,quantile
02,2021-04-19,0.65,11.801185953811233,3 wk ahead inc death,2021-05-08,quantile
02,2021-04-19,0.7,13.060618004668877,3 wk ahead inc death,2021-05-08,quantile
02,2021-04-19,0.75,14.472980455858849,3 wk ahead inc death,2021-05-08,quantile
02,2021-04-19,0.8,16.755157042447113,3 wk ahead inc death,2021-05-08,quantile
02,2021-04-19,0.85,21.214036926651538,3 wk ahead inc death,2021-05-08,quantile
02,2021-04-19,0.9,29.73496432692272,3 wk ahead inc death,2021-05-08,quantile
02,2021-04-19,0.95,51.62708453062861,3 wk ahead inc death,2021-05-08,quantile
02,2021-04-19,0.975,65.86011928022137,3 wk ahead inc death,2021-05-08,quantile
02,2021-04-19,0.99,67.48003258098068,3 wk ahead inc death,2021-05-08,quantile
01,2021-04-19,0.01,0.778211031279072,3 wk ahead inc death,2021-05-08,quantile
01,2021-04-19,0.025,4.6618554106154395,3 wk ahead inc death,2021-05-08,quantile
01,2021-04-19,0.05,8.729518086359395,3 wk ahead inc death,2021-05-08,quantile
01,2021-04-19,0.1,16.90048314951423,3 wk ahead inc death,2021-05-08,quantile
01,2021-04-19,0.15,21.411408099666325,3 wk ahead inc death,2021-05-08,quantile
01,2021-04-19,0.2,23.903804961008518,3 wk ahead inc death,2021-05-08,quantile
01,2021-04-19,0.25,27.672413491060265,3 wk ahead inc death,2021-05-08,quantile
01,2021-04-19,0.3,30.94325641289618,3 wk ahead inc death,2021-05-08,quantile
01,2021-04-19,0.35,32.496322497746995,3 wk ahead inc death,2021-05-08,quantile
01,2021-04-19,0.4,35.008721487685264,3 wk ahead inc death,2021-05-08,quantile
01,2021-04-19,0.45,37.37716698226765,3 wk ahead inc death,2021-05-08,quantile
01,2021-04-19,0.5,39.025847041888966,3 wk ahead inc death,2021-05-08,quantile
01,2021-04-19,0.55,41.67569151126904,3 wk ahead inc death,2021-05-08,quantile
01,2021-04-19,0.6,42.845697851897214,3 wk ahead inc death,2021-05-08,quantile
01,2021-04-19,0.65,44.29590622560362,3 wk ahead inc death,2021-05-08,quantile
01,2021-04-19,0.7,46.04223537778991,3 wk ahead inc death,2021-05-08,quantile
01,2021-04-19,0.75,47.428986550028924,3 wk ahead inc death,2021-05-08,quantile
01,2021-04-19,0.8,49.629180350551884,3 wk ahead inc death,2021-05-08,quantile
01,2021-04-19,0.85,54.60004465904681,3 wk ahead inc death,2021-05-08,quantile
01,2021-04-19,0.9,69.08564516421485,3 wk ahead inc death,2021-05-08,quantile
01,2021-04-19,0.95,97.63272579436983,3 wk ahead inc death,2021-05-08,quantile
01,2021-04-19,0.975,123.91704104256033,3 wk ahead inc death,2021-05-08,quantile
01,2021-04-19,0.99,131.7237415288282,3 wk ahead inc death,2021-05-08,quantile
05,2021-04-19,0.01,0,3 wk ahead inc death,2021-05-08,quantile
05,2021-04-19,0.025,1.185868980435854,3 wk ahead inc death,2021-05-08,quantile
05,2021-04-19,0.05,2.1296086827918295,3 wk ahead inc death,2021-05-08,quantile
05,2021-04-19,0.1,4.837893153204612,3 wk ahead inc death,2021-05-08,quantile
05,2021-04-19,0.15,5.03586007520855,3 wk ahead inc death,2021-05-08,quantile
05,2021-04-19,0.2,5.746054655281521,3 wk ahead inc death,2021-05-08,quantile
05,2021-04-19,0.25,7.290904070208262,3 wk ahead inc death,2021-05-08,quantile
05,2021-04-19,0.3,9.570402798640856,3 wk ahead inc death,2021-05-08,quantile
05,2021-04-19,0.35,11.192143291282031,3 wk ahead inc death,2021-05-08,quantile
05,2021-04-19,0.4,13.289899113615004,3 wk ahead inc death,2021-05-08,quantile
05,2021-04-19,0.45,14.665819546760794,3 wk ahead inc death,2021-05-08,quantile
05,2021-04-19,0.5,15.960704471525352,3 wk ahead inc death,2021-05-08,quantile
05,2021-04-19,0.55,16.7432313344386,3 wk ahead inc death,2021-05-08,quantile
05,2021-04-19,0.6,18.242352653857942,3 wk ahead inc death,2021-05-08,quantile
05,2021-04-19,0.65,20.88066485190135,3 wk ahead inc death,2021-05-08,quantile
05,2021-04-19,0.7,23.954888473029072,3 wk ahead inc death,2021-05-08,quantile
05,2021-04-19,0.75,25.876196215732804,3 wk ahead inc death,2021-05-08,quantile
05,2021-04-19,0.8,28.115042137330736,3 wk ahead inc death,2021-05-08,quantile
05,2021-04-19,0.85,32.0767531873225,3 wk ahead inc death,2021-05-08,quantile
05,2021-04-19,0.9,41.06104987146942,3 wk ahead inc death,2021-05-08,quantile
05,2021-04-19,0.95,61.745913236406054,3 wk ahead inc death,2021-05-08,quantile
05,2021-04-19,0.975,81.86481219755709,3 wk ahead inc death,2021-05-08,quantile
05,2021-04-19,0.99,88.7062737274122,3 wk ahead inc death,2021-05-08,quantile
04,2021-04-19,0.01,8.255963816448604,3 wk ahead inc death,2021-05-08,quantile
04,2021-04-19,0.025,12.308956827303104,3 wk ahead inc death,2021-05-08,quantile
04,2021-04-19,0.05,18.33336276990815,3 wk ahead inc death,2021-05-08,quantile
04,2021-04-19,0.1,32.52245141840848,3 wk ahead inc death,2021-05-08,quantile
04,2021-04-19,0.15,38.060505373486755,3 wk ahead inc death,2021-05-08,quantile
04,2021-04-19,0.2,41.04626413889925,3 wk ahead inc death,2021-05-08,quantile
04,2021-04-19,0.25,44.000752648040816,3 wk ahead inc death,2021-05-08,quantile
04,2021-04-19,0.3,47.282045370642095,3 wk ahead inc death,2021-05-08,quantile
04,2021-04-19,0.35,50.195883523479694,3 wk ahead inc death,2021-05-08,quantile
04,2021-04-19,0.4,54.41100318593969,3 wk ahead inc death,2021-05-08,quantile
04,2021-04-19,0.45,58.52785271110155,3 wk ahead inc death,2021-05-08,quantile
04,2021-04-19,0.5,61.56586007277119,3 wk ahead inc death,2021-05-08,quantile
04,2021-04-19,0.55,65.2589692879657,3 wk ahead inc death,2021-05-08,quantile
04,2021-04-19,0.6,68.31544492109586,3 wk ahead inc death,2021-05-08,quantile
04,2021-04-19,0.65,72.1020299801111,3 wk ahead inc death,2021-05-08,quantile
04,2021-04-19,0.7,76.43385644822743,3 wk ahead inc death,2021-05-08,quantile
04,2021-04-19,0.75,80.04845260442511,3 wk ahead inc death,2021-05-08,quantile
04,2021-04-19,0.8,84.44322398660694,3 wk ahead inc death,2021-05-08,quantile
04,2021-04-19,0.85,91.1482062498101,3 wk ahead inc death,2021-05-08,quantile
04,2021-04-19,0.9,110.93384700881128,3 wk ahead inc death,2021-05-08,quantile
04,2021-04-19,0.95,136.68384371484004,3 wk ahead inc death,2021-05-08,quantile
04,2021-04-19,0.975,162.49196840407808,3 wk ahead inc death,2021-05-08,quantile
04,2021-04-19,0.99,174.81695804421508,3 wk ahead inc death,2021-05-08,quantile
06,2021-04-19,0.01,193.4519946736285,3 wk ahead inc death,2021-05-08,quantile
06,2021-04-19,0.025,234.650575806537,3 wk ahead inc death,2021-05-08,quantile
06,2021-04-19,0.05,274.4926881779778,3 wk ahead inc death,2021-05-08,quantile
06,2021-04-19,0.1,370.25075667560986,3 wk ahead inc death,2021-05-08,quantile
06,2021-04-19,0.15,392.5674737584119,3 wk ahead inc death,2021-05-08,quantile
06,2021-04-19,0.2,402.82188150656816,3 wk ahead inc death,2021-05-08,quantile
06,2021-04-19,0.25,418.68169432763386,3 wk ahead inc death,2021-05-08,quantile
06,2021-04-19,0.3,429.42824379687966,3 wk ahead inc death,2021-05-08,quantile
06,2021-04-19,0.35,441.48763960207765,3 wk ahead inc death,2021-05-08,quantile
06,2021-04-19,0.4,456.48929221231367,3 wk ahead inc death,2021-05-08,quantile
06,2021-04-19,0.45,477.7790512951702,3 wk ahead inc death,2021-05-08,quantile
06,2021-04-19,0.5,489.6658515259579,3 wk ahead inc death,2021-05-08,quantile
06,2021-04-19,0.55,514.971546738855,3 wk ahead inc death,2021-05-08,quantile
06,2021-04-19,0.6,533.3990563237471,3 wk ahead inc death,2021-05-08,quantile
06,2021-04-19,0.65,552.1660400646244,3 wk ahead inc death,2021-05-08,quantile
06,2021-04-19,0.7,579.4715140764581,3 wk ahead inc death,2021-05-08,quantile
06,2021-04-19,0.75,597.0681085087231,3 wk ahead inc death,2021-05-08,quantile
06,2021-04-19,0.8,616.5713284722895,3 wk ahead inc death,2021-05-08,quantile
06,2021-04-19,0.85,640.0793564882096,3 wk ahead inc death,2021-05-08,quantile
06,2021-04-19,0.9,741.9795084506277,3 wk ahead inc death,2021-05-08,quantile
06,2021-04-19,0.95,827.0712848290011,3 wk ahead inc death,2021-05-08,quantile
06,2021-04-19,0.975,998.2644943546649,3 wk ahead inc death,2021-05-08,quantile
06,2021-04-19,0.99,1071.0331760479792,3 wk ahead inc death,2021-05-08,quantile
08,2021-04-19,0.01,0.30358113089951644,3 wk ahead inc death,2021-05-08,quantile
08,2021-04-19,0.025,2.7483978010329775,3 wk ahead inc death,2021-05-08,quantile
08,2021-04-19,0.05,9.887545298940577,3 wk ahead inc death,2021-05-08,quantile
08,2021-04-19,0.1,32.77388410110462,3 wk ahead inc death,2021-05-08,quantile
08,2021-04-19,0.15,43.80113388573453,3 wk ahead inc death,2021-05-08,quantile
08,2021-04-19,0.2,50.6984965708029,3 wk ahead inc death,2021-05-08,quantile
08,2021-04-19,0.25,54.242951928838956,3 wk ahead inc death,2021-05-08,quantile
08,2021-04-19,0.3,58.20823970062734,3 wk ahead inc death,2021-05-08,quantile
08,2021-04-19,0.35,62.961316052587634,3 wk ahead inc death,2021-05-08,quantile
08,2021-04-19,0.4,70.2202597995016,3 wk ahead inc death,2021-05-08,quantile
08,2021-04-19,0.45,76.45011136935692,3 wk ahead inc death,2021-05-08,quantile
08,2021-04-19,0.5,81.02190155011282,3 wk ahead inc death,2021-05-08,quantile
08,2021-04-19,0.55,84.92897967566076,3 wk ahead inc death,2021-05-08,quantile
08,2021-04-19,0.6,89.03836012023521,3 wk ahead inc death,2021-05-08,quantile
08,2021-04-19,0.65,93.74288563673593,3 wk ahead inc death,2021-05-08,quantile
08,2021-04-19,0.7,97.47967580360118,3 wk ahead inc death,2021-05-08,quantile
08,2021-04-19,0.75,102.29164082446142,3 wk ahead inc death,2021-05-08,quantile
08,2021-04-19,0.8,110.15113576751713,3 wk ahead inc death,2021-05-08,quantile
08,2021-04-19,0.85,121.96924355068975,3 wk ahead inc death,2021-05-08,quantile
08,2021-04-19,0.9,155.88351526540254,3 wk ahead inc death,2021-05-08,quantile
08,2021-04-19,0.95,171.92157493944356,3 wk ahead inc death,2021-05-08,quantile
08,2021-04-19,0.975,179.20181103557405,3 wk ahead inc death,2021-05-08,quantile
08,2021-04-19,0.99,189.6423066325166,3 wk ahead inc death,2021-05-08,quantile
09,2021-04-19,0.01,1.2731685754537247,3 wk ahead inc death,2021-05-08,quantile
09,2021-04-19,0.025,3.744140698401395,3 wk ahead inc death,2021-05-08,quantile
09,2021-04-19,0.05,6.059345672429654,3 wk ahead inc death,2021-05-08,quantile
09,2021-04-19,0.1,17.20840751773052,3 wk ahead inc death,2021-05-08,quantile
09,2021-04-19,0.15,26.463466064721118,3 wk ahead inc death,2021-05-08,quantile
09,2021-04-19,0.2,32.72378802877427,3 wk ahead inc death,2021-05-08,quantile
09,2021-04-19,0.25,38.3981269041444,3 wk ahead inc death,2021-05-08,quantile
09,2021-04-19,0.3,41.852457288364434,3 wk ahead inc death,2021-05-08,quantile
09,2021-04-19,0.35,43.88066043788069,3 wk ahead inc death,2021-05-08,quantile
09,2021-04-19,0.4,47.43825738814388,3 wk ahead inc death,2021-05-08,quantile
09,2021-04-19,0.45,49.45673261738698,3 wk ahead inc death,2021-05-08,quantile
09,2021-04-19,0.5,51.03959957214035,3 wk ahead inc death,2021-05-08,quantile
09,2021-04-19,0.55,52.26498450764613,3 wk ahead inc death,2021-05-08,quantile
09,2021-04-19,0.6,53.7005661741598,3 wk ahead inc death,2021-05-08,quantile
09,2021-04-19,0.65,55.32789414197147,3 wk ahead inc death,2021-05-08,quantile
09,2021-04-19,0.7,55.61657778411811,3 wk ahead inc death,2021-05-08,quantile
09,2021-04-19,0.75,57.07309988341872,3 wk ahead inc death,2021-05-08,quantile
09,2021-04-19,0.8,60.92291043454608,3 wk ahead inc death,2021-05-08,quantile
09,2021-04-19,0.85,70.34859945527411,3 wk ahead inc death,2021-05-08,quantile
09,2021-04-19,0.9,97.064154122871,3 wk ahead inc death,2021-05-08,quantile
09,2021-04-19,0.95,111.88866001551443,3 wk ahead inc death,2021-05-08,quantile
09,2021-04-19,0.975,126.57908353776253,3 wk ahead inc death,2021-05-08,quantile
09,2021-04-19,0.99,128.39633247696074,3 wk ahead inc death,2021-05-08,quantile
11,2021-04-19,0.01,0,3 wk ahead inc death,2021-05-08,quantile
11,2021-04-19,0.025,0,3 wk ahead inc death,2021-05-08,quantile
11,2021-04-19,0.05,0,3 wk ahead inc death,2021-05-08,quantile
11,2021-04-19,0.1,0,3 wk ahead inc death,2021-05-08,quantile
11,2021-04-19,0.15,0,3 wk ahead inc death,2021-05-08,quantile
11,2021-04-19,0.2,0,3 wk ahead inc death,2021-05-08,quantile
11,2021-04-19,0.25,0,3 wk ahead inc death,2021-05-08,quantile
11,2021-04-19,0.3,0.012700935865539442,3 wk ahead inc death,2021-05-08,quantile
11,2021-04-19,0.35,1.3498031829722903,3 wk ahead inc death,2021-05-08,quantile
11,2021-04-19,0.4,3.3279799828767898,3 wk ahead inc death,2021-05-08,quantile
11,2021-04-19,0.45,4.587316493985985,3 wk ahead inc death,2021-05-08,quantile
11,2021-04-19,0.5,5.791924495533447,3 wk ahead inc death,2021-05-08,quantile
11,2021-04-19,0.55,6.604129271449752,3 wk ahead inc death,2021-05-08,quantile
11,2021-04-19,0.6,7.3511325116768305,3 wk ahead inc death,2021-05-08,quantile
11,2021-04-19,0.65,8.468891521615962,3 wk ahead inc death,2021-05-08,quantile
11,2021-04-19,0.7,9.826251360871515,3 wk ahead inc death,2021-05-08,quantile
11,2021-04-19,0.75,10.938671399859162,3 wk ahead inc death,2021-05-08,quantile
11,2021-04-19,0.8,12.668341363029146,3 wk ahead inc death,2021-05-08,quantile
11,2021-04-19,0.85,16.43377052060147,3 wk ahead inc death,2021-05-08,quantile
11,2021-04-19,0.9,23.8836290442624,3 wk ahead inc death,2021-05-08,quantile
11,2021-04-19,0.95,45.81345024301818,3 wk ahead inc death,2021-05-08,quantile
11,2021-04-19,0.975,61.26192719516995,3 wk ahead inc death,2021-05-08,quantile
11,2021-04-19,0.99,64.78234837477478,3 wk ahead inc death,2021-05-08,quantile
10,2021-04-19,0.01,0,3 wk ahead inc death,2021-05-08,quantile
10,2021-04-19,0.025,0,3 wk ahead inc death,2021-05-08,quantile
10,2021-04-19,0.05,0,3 wk ahead inc death,2021-05-08,quantile
10,2021-04-19,0.1,3.9633021703648,3 wk ahead inc death,2021-05-08,quantile
10,2021-04-19,0.15,5.385875990750405,3 wk ahead inc death,2021-05-08,quantile
10,2021-04-19,0.2,6.839350748085195,3 wk ahead inc death,2021-05-08,quantile
10,2021-04-19,0.25,8.770594470583518,3 wk ahead inc death,2021-05-08,quantile
10,2021-04-19,0.3,11.402210798475444,3 wk ahead inc death,2021-05-08,quantile
10,2021-04-19,0.35,13.576137580799884,3 wk ahead inc death,2021-05-08,quantile
10,2021-04-19,0.4,16.57977261029763,3 wk ahead inc death,2021-05-08,quantile
10,2021-04-19,0.45,18.730966182570164,3 wk ahead inc death,2021-05-08,quantile
10,2021-04-19,0.5,20.55419834565852,3 wk ahead inc death,2021-05-08,quantile
10,2021-04-19,0.55,21.883688443522615,3 wk ahead inc death,2021-05-08,quantile
10,2021-04-19,0.6,23.608564629146947,3 wk ahead inc death,2021-05-08,quantile
10,2021-04-19,0.65,25.19918672288603,3 wk ahead inc death,2021-05-08,quantile
10,2021-04-19,0.7,27.337560624348544,3 wk ahead inc death,2021-05-08,quantile
10,2021-04-19,0.75,29.349421431236813,3 wk ahead inc death,2021-05-08,quantile
10,2021-04-19,0.8,32.53120716808211,3 wk ahead inc death,2021-05-08,quantile
10,2021-04-19,0.85,38.135909633282395,3 wk ahead inc death,2021-05-08,quantile
10,2021-04-19,0.9,50.60061134503087,3 wk ahead inc death,2021-05-08,quantile
10,2021-04-19,0.95,70.6144319737021,3 wk ahead inc death,2021-05-08,quantile
10,2021-04-19,0.975,86.09206613611502,3 wk ahead inc death,2021-05-08,quantile
10,2021-04-19,0.99,88.98829986100802,3 wk ahead inc death,2021-05-08,quantile
12,2021-04-19,0.01,108.17306492150098,3 wk ahead inc death,2021-05-08,quantile
12,2021-04-19,0.025,127.51007561878853,3 wk ahead inc death,2021-05-08,quantile
12,2021-04-19,0.05,159.91381755849392,3 wk ahead inc death,2021-05-08,quantile
12,2021-04-19,0.1,259.62520134118733,3 wk ahead inc death,2021-05-08,quantile
12,2021-04-19,0.15,306.9855432594385,3 wk ahead inc death,2021-05-08,quantile
12,2021-04-19,0.2,333.51296574926755,3 wk ahead inc death,2021-05-08,quantile
12,2021-04-19,0.25,349.11035134566475,3 wk ahead inc death,2021-05-08,quantile
12,2021-04-19,0.3,359.13480293692055,3 wk ahead inc death,2021-05-08,quantile
12,2021-04-19,0.35,372.85468553185797,3 wk ahead inc death,2021-05-08,quantile
12,2021-04-19,0.4,393.8503008320083,3 wk ahead inc death,2021-05-08,quantile
12,2021-04-19,0.45,415.36012973769425,3 wk ahead inc death,2021-05-08,quantile
12,2021-04-19,0.5,429.31550030518184,3 wk ahead inc death,2021-05-08,quantile
12,2021-04-19,0.55,447.2432485475461,3 wk ahead inc death,2021-05-08,quantile
12,2021-04-19,0.6,463.5110643746164,3 wk ahead inc death,2021-05-08,quantile
12,2021-04-19,0.65,484.1583851863582,3 wk ahead inc death,2021-05-08,quantile
12,2021-04-19,0.7,501.62421958212457,3 wk ahead inc death,2021-05-08,quantile
12,2021-04-19,0.75,519.1463860203057,3 wk ahead inc death,2021-05-08,quantile
12,2021-04-19,0.8,543.8003738625484,3 wk ahead inc death,2021-05-08,quantile
12,2021-04-19,0.85,579.036447377569,3 wk ahead inc death,2021-05-08,quantile
12,2021-04-19,0.9,706.947123750087,3 wk ahead inc death,2021-05-08,quantile
12,2021-04-19,0.95,729.2188779787061,3 wk ahead inc death,2021-05-08,quantile
12,2021-04-19,0.975,783.8105650699929,3 wk ahead inc death,2021-05-08,quantile
12,2021-04-19,0.99,841.4568116574358,3 wk ahead inc death,2021-05-08,quantile
13,2021-04-19,0.01,65.25580259399065,3 wk ahead inc death,2021-05-08,quantile
13,2021-04-19,0.025,82.68446346802739,3 wk ahead inc death,2021-05-08,quantile
13,2021-04-19,0.05,98.6126819498328,3 wk ahead inc death,2021-05-08,quantile
13,2021-04-19,0.1,137.85425266229407,3 wk ahead inc death,2021-05-08,quantile
13,2021-04-19,0.15,148.06836576319142,3 wk ahead inc death,2021-05-08,quantile
13,2021-04-19,0.2,153.58621790567022,3 wk ahead inc death,2021-05-08,quantile
13,2021-04-19,0.25,162.20422589259587,3 wk ahead inc death,2021-05-08,quantile
13,2021-04-19,0.3,168.25217679660267,3 wk ahead inc death,2021-05-08,quantile
13,2021-04-19,0.35,173.92067917483473,3 wk ahead inc death,2021-05-08,quantile
13,2021-04-19,0.4,181.30790439225086,3 wk ahead inc death,2021-05-08,quantile
13,2021-04-19,0.45,190.23314481718938,3 wk ahead inc death,2021-05-08,quantile
13,2021-04-19,0.5,195.45192425450358,3 wk ahead inc death,2021-05-08,quantile
13,2021-04-19,0.55,205.69282258969838,3 wk ahead inc death,2021-05-08,quantile
13,2021-04-19,0.6,213.09017192598665,3 wk ahead inc death,2021-05-08,quantile
13,2021-04-19,0.65,218.700907450898,3 wk ahead inc death,2021-05-08,quantile
13,2021-04-19,0.7,227.9674300347814,3 wk ahead inc death,2021-05-08,quantile
13,2021-04-19,0.75,234.75857847456638,3 wk ahead inc death,2021-05-08,quantile
13,2021-04-19,0.8,243.92779696458615,3 wk ahead inc death,2021-05-08,quantile
13,2021-04-19,0.85,257.64366423271827,3 wk ahead inc death,2021-05-08,quantile
13,2021-04-19,0.9,306.32548697410687,3 wk ahead inc death,2021-05-08,quantile
13,2021-04-19,0.95,350.32691687605427,3 wk ahead inc death,2021-05-08,quantile
13,2021-04-19,0.975,422.67353610922066,3 wk ahead inc death,2021-05-08,quantile
13,2021-04-19,0.99,443.9783974090102,3 wk ahead inc death,2021-05-08,quantile
15,2021-04-19,0.01,0,3 wk ahead inc death,2021-05-08,quantile
15,2021-04-19,0.025,0,3 wk ahead inc death,2021-05-08,quantile
15,2021-04-19,0.05,0,3 wk ahead inc death,2021-05-08,quantile
15,2021-04-19,0.1,0,3 wk ahead inc death,2021-05-08,quantile
15,2021-04-19,0.15,0,3 wk ahead inc death,2021-05-08,quantile
15,2021-04-19,0.2,0,3 wk ahead inc death,2021-05-08,quantile
15,2021-04-19,0.25,0,3 wk ahead inc death,2021-05-08,quantile
15,2021-04-19,0.3,0,3 wk ahead inc death,2021-05-08,quantile
15,2021-04-19,0.35,0,3 wk ahead inc death,2021-05-08,quantile
15,2021-04-19,0.4,0,3 wk ahead inc death,2021-05-08,quantile
15,2021-04-19,0.45,0.229276754004756,3 wk ahead inc death,2021-05-08,quantile
15,2021-04-19,0.5,1.232337543500468,3 wk ahead inc death,2021-05-08,quantile
15,2021-04-19,0.55,1.6520054463201879,3 wk ahead inc death,2021-05-08,quantile
15,2021-04-19,0.6,2.1626126828698595,3 wk ahead inc death,2021-05-08,quantile
15,2021-04-19,0.65,3.3519462692836157,3 wk ahead inc death,2021-05-08,quantile
15,2021-04-19,0.7,4.556556013942382,3 wk ahead inc death,2021-05-08,quantile
15,2021-04-19,0.75,5.449026431094223,3 wk ahead inc death,2021-05-08,quantile
15,2021-04-19,0.8,6.962560326262631,3 wk ahead inc death,2021-05-08,quantile
15,2021-04-19,0.85,10.474489260181258,3 wk ahead inc death,2021-05-08,quantile
15,2021-04-19,0.9,17.229406071439453,3 wk ahead inc death,2021-05-08,quantile
15,2021-04-19,0.95,38.35432893649347,3 wk ahead inc death,2021-05-08,quantile
15,2021-04-19,0.975,52.50228116698409,3 wk ahead inc death,2021-05-08,quantile
15,2021-04-19,0.99,56.13393476098359,3 wk ahead inc death,2021-05-08,quantile
19,2021-04-19,0.01,0,3 wk ahead inc death,2021-05-08,quantile
19,2021-04-19,0.025,0.7506384893049147,3 wk ahead inc death,2021-05-08,quantile
19,2021-04-19,0.05,2.4523042861066413,3 wk ahead inc death,2021-05-08,quantile
19,2021-04-19,0.1,7.756879801657131,3 wk ahead inc death,2021-05-08,quantile
19,2021-04-19,0.15,11.394768294391643,3 wk ahead inc death,2021-05-08,quantile
19,2021-04-19,0.2,13.850455766357573,3 wk ahead inc death,2021-05-08,quantile
19,2021-04-19,0.25,16.36614550825476,3 wk ahead inc death,2021-05-08,quantile
19,2021-04-19,0.3,18.85328935286274,3 wk ahead inc death,2021-05-08,quantile
19,2021-04-19,0.35,20.511822403170008,3 wk ahead inc death,2021-05-08,quantile
19,2021-04-19,0.4,23.02503114728479,3 wk ahead inc death,2021-05-08,quantile
19,2021-04-19,0.45,24.660339943790877,3 wk ahead inc death,2021-05-08,quantile
19,2021-04-19,0.5,26.20525404983216,3 wk ahead inc death,2021-05-08,quantile
19,2021-04-19,0.55,27.245003580056693,3 wk ahead inc death,2021-05-08,quantile
19,2021-04-19,0.6,28.794078180946684,3 wk ahead inc death,2021-05-08,quantile
19,2021-04-19,0.65,31.594147178935593,3 wk ahead inc death,2021-05-08,quantile
19,2021-04-19,0.7,34.11194726844331,3 wk ahead inc death,2021-05-08,quantile
19,2021-04-19,0.75,36.16946533553237,3 wk ahead inc death,2021-05-08,quantile
19,2021-04-19,0.8,38.72425665476509,3 wk ahead inc death,2021-05-08,quantile
19,2021-04-19,0.85,43.904877753553926,3 wk ahead inc death,2021-05-08,quantile
19,2021-04-19,0.9,57.21920542923786,3 wk ahead inc death,2021-05-08,quantile
19,2021-04-19,0.95,75.95497140836846,3 wk ahead inc death,2021-05-08,quantile
19,2021-04-19,0.975,93.83943991477744,3 wk ahead inc death,2021-05-08,quantile
19,2021-04-19,0.99,100.88868280022474,3 wk ahead inc death,2021-05-08,quantile
