location,forecast_date,quantile,value,target,target_end_date,type
01,2021-04-11,0.8,71.10091208056222,1 wk ahead inc death,2021-04-17,quantile
01,2021-04-11,0.85,76.77928870705439,1 wk ahead inc death,2021-04-17,quantile
01,2021-04-11,0.9,82.74894138871095,1 wk ahead inc death,2021-04-17,quantile
01,2021-04-11,0.95,91.277250360143,1 wk ahead inc death,2021-04-17,quantile
01,2021-04-11,0.975,107.3970747220844,1 wk ahead inc death,2021-04-17,quantile
01,2021-04-11,0.99,116.74376043623886,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-11,0.01,8.378997450423496,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-11,0.025,10.030443218898757,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-11,0.05,10.826559581450265,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-11,0.1,14.126960822608202,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-11,0.15,16.405027475396555,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-11,0.2,18.9440208220064,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-11,0.25,20.576774769645684,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-11,0.3,22.809296370451722,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-11,0.35,25.040944828126815,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-11,0.4,26.207507217892296,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-11,0.45,27.458762462630204,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-11,0.5,28.985219660646987,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-11,0.55,30.315460052039683,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-11,0.6,31.33630341854031,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-11,0.65,33.002626110693626,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-11,0.7,33.95842916322754,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-11,0.75,35.56433350944837,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-11,0.8,36.98009260679306,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-11,0.85,40.577351454022754,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-11,0.9,46.98623890927914,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-11,0.95,53.81377457923799,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-11,0.975,66.37217144154872,1 wk ahead inc death,2021-04-17,quantile
05,2021-04-11,0.99,79.76084252561134,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-11,0.01,29.20800595573721,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-11,0.025,32.96294868837753,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-11,0.05,44.229467604430766,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-11,0.1,55.37474011547295,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-11,0.15,63.17808931060817,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-11,0.2,70.46367740077504,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-11,0.25,72.3776981253707,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-11,0.3,75.64301827939455,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-11,0.35,76.23169623488836,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-11,0.4,76.46227997657634,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-11,0.45,77.84985133114411,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-11,0.5,80.24039399533565,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-11,0.55,83.92592484712972,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-11,0.6,87.14164622303795,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-11,0.65,91.17493748216705,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-11,0.7,95.92922239067424,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-11,0.75,96.57054875834004,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-11,0.8,103.25072373894969,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-11,0.85,114.11253413721096,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-11,0.9,124.4267812826784,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-11,0.95,137.66924947383683,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-11,0.975,159.60358375506064,1 wk ahead inc death,2021-04-17,quantile
04,2021-04-11,0.99,187.54604254190116,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-11,0.01,282.7374476890945,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-11,0.025,316.57177617431427,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-11,0.05,398.10334087486115,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-11,0.1,435.9113926595285,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-11,0.15,479.5639544507665,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-11,0.2,518.9631420592932,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-11,0.25,531.1212185535002,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-11,0.3,560.2714834928925,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-11,0.35,578.1141167747876,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-11,0.4,585.5545519091119,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-11,0.45,589.4669935763097,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-11,0.5,598.7857591196788,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-11,0.55,615.1548230081889,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-11,0.6,628.6540246409857,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-11,0.65,650.167343854763,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-11,0.7,666.1180160313372,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-11,0.75,675.7006988018358,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-11,0.8,702.0211057852181,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-11,0.85,752.222026819657,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-11,0.9,816.0373846796253,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-11,0.95,911.1375380700663,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-11,0.975,1057.3111262392686,1 wk ahead inc death,2021-04-17,quantile
06,2021-04-11,0.99,1185.9182863986866,1 wk ahead inc death,2021-04-17,quantile
08,2021-04-11,0.01,16.197472147638127,1 wk ahead inc death,2021-04-17,quantile
08,2021-04-11,0.025,17.03489980133215,1 wk ahead inc death,2021-04-17,quantile
08,2021-04-11,0.05,26.063778245663656,1 wk ahead inc death,2021-04-17,quantile
08,2021-04-11,0.1,32.40310248274433,1 wk ahead inc death,2021-04-17,quantile
08,2021-04-11,0.15,35.252865983841154,1 wk ahead inc death,2021-04-17,quantile
08,2021-04-11,0.2,35.42026131065762,1 wk ahead inc death,2021-04-17,quantile
08,2021-04-11,0.25,38.3224918811304,1 wk ahead inc death,2021-04-17,quantile
08,2021-04-11,0.3,38.922278310672986,1 wk ahead inc death,2021-04-17,quantile
08,2021-04-11,0.35,40.80291168441525,1 wk ahead inc death,2021-04-17,quantile
08,2021-04-11,0.4,43.41995062485203,1 wk ahead inc death,2021-04-17,quantile
08,2021-04-11,0.45,46.424892496124755,1 wk ahead inc death,2021-04-17,quantile
08,2021-04-11,0.5,47.67482624176428,1 wk ahead inc death,2021-04-17,quantile
08,2021-04-11,0.55,49.40426561242639,1 wk ahead inc death,2021-04-17,quantile
08,2021-04-11,0.6,50.559096469317275,1 wk ahead inc death,2021-04-17,quantile
08,2021-04-11,0.65,51.085855070310835,1 wk ahead inc death,2021-04-17,quantile
08,2021-04-11,0.7,54.80338590553395,1 wk ahead inc death,2021-04-17,quantile
08,2021-04-11,0.75,59.09418859267368,1 wk ahead inc death,2021-04-17,quantile
08,2021-04-11,0.8,62.58329608804189,1 wk ahead inc death,2021-04-17,quantile
08,2021-04-11,0.85,63.366249711706786,1 wk ahead inc death,2021-04-17,quantile
08,2021-04-11,0.9,67.91231796831693,1 wk ahead inc death,2021-04-17,quantile
08,2021-04-11,0.95,70.7963138099432,1 wk ahead inc death,2021-04-17,quantile
08,2021-04-11,0.975,76.2583050674133,1 wk ahead inc death,2021-04-17,quantile
08,2021-04-11,0.99,99.86857065193422,1 wk ahead inc death,2021-04-17,quantile
09,2021-04-11,0.01,13.614851122528387,1 wk ahead inc death,2021-04-17,quantile
09,2021-04-11,0.025,21.47451177293726,1 wk ahead inc death,2021-04-17,quantile
09,2021-04-11,0.05,23.641318121059392,1 wk ahead inc death,2021-04-17,quantile
09,2021-04-11,0.1,25.148466981974806,1 wk ahead inc death,2021-04-17,quantile
09,2021-04-11,0.15,28.373753220209693,1 wk ahead inc death,2021-04-17,quantile
09,2021-04-11,0.2,29.3143456125409,1 wk ahead inc death,2021-04-17,quantile
09,2021-04-11,0.25,32.97910208888903,1 wk ahead inc death,2021-04-17,quantile
09,2021-04-11,0.3,34.85871750256024,1 wk ahead inc death,2021-04-17,quantile
09,2021-04-11,0.35,37.35078054994273,1 wk ahead inc death,2021-04-17,quantile
09,2021-04-11,0.4,39.31155430023132,1 wk ahead inc death,2021-04-17,quantile
09,2021-04-11,0.45,42.00000000000009,1 wk ahead inc death,2021-04-17,quantile
09,2021-04-11,0.5,42.50746940883592,1 wk ahead inc death,2021-04-17,quantile
09,2021-04-11,0.55,44.00379537502935,1 wk ahead inc death,2021-04-17,quantile
09,2021-04-11,0.6,44.321180678427616,1 wk ahead inc death,2021-04-17,quantile
09,2021-04-11,0.65,44.88974816625606,1 wk ahead inc death,2021-04-17,quantile
09,2021-04-11,0.7,50.47490762749965,1 wk ahead inc death,2021-04-17,quantile
09,2021-04-11,0.75,56.306379812677065,1 wk ahead inc death,2021-04-17,quantile
09,2021-04-11,0.8,61.8576565413681,1 wk ahead inc death,2021-04-17,quantile
09,2021-04-11,0.85,63.024142685098724,1 wk ahead inc death,2021-04-17,quantile
09,2021-04-11,0.9,63.648349071322514,1 wk ahead inc death,2021-04-17,quantile
09,2021-04-11,0.95,64.68061766212301,1 wk ahead inc death,2021-04-17,quantile
09,2021-04-11,0.975,65.87993937649752,1 wk ahead inc death,2021-04-17,quantile
09,2021-04-11,0.99,71.50942650813892,1 wk ahead inc death,2021-04-17,quantile
11,2021-04-11,0.01,0,1 wk ahead inc death,2021-04-17,quantile
11,2021-04-11,0.025,0.18934680436289675,1 wk ahead inc death,2021-04-17,quantile
11,2021-04-11,0.05,0.36669833871598057,1 wk ahead inc death,2021-04-17,quantile
11,2021-04-11,0.1,1.6895526380312107,1 wk ahead inc death,2021-04-17,quantile
11,2021-04-11,0.15,2.0987493183861883,1 wk ahead inc death,2021-04-17,quantile
11,2021-04-11,0.2,3.0904187963247702,1 wk ahead inc death,2021-04-17,quantile
11,2021-04-11,0.25,4.0109825542318465,1 wk ahead inc death,2021-04-17,quantile
11,2021-04-11,0.3,4.627353391725224,1 wk ahead inc death,2021-04-17,quantile
11,2021-04-11,0.35,5.830206652519764,1 wk ahead inc death,2021-04-17,quantile
11,2021-04-11,0.4,6.600785122644365,1 wk ahead inc death,2021-04-17,quantile
11,2021-04-11,0.45,7.609879362266968,1 wk ahead inc death,2021-04-17,quantile
11,2021-04-11,0.5,8.710473089605841,1 wk ahead inc death,2021-04-17,quantile
11,2021-04-11,0.55,9.518358167999505,1 wk ahead inc death,2021-04-17,quantile
11,2021-04-11,0.6,10.086848550256185,1 wk ahead inc death,2021-04-17,quantile
11,2021-04-11,0.65,10.568585567746386,1 wk ahead inc death,2021-04-17,quantile
11,2021-04-11,0.7,11.496039507354574,1 wk ahead inc death,2021-04-17,quantile
11,2021-04-11,0.75,12.687183116966327,1 wk ahead inc death,2021-04-17,quantile
11,2021-04-11,0.8,14.445931650604177,1 wk ahead inc death,2021-04-17,quantile
11,2021-04-11,0.85,15.511732283921425,1 wk ahead inc death,2021-04-17,quantile
11,2021-04-11,0.9,18.94255591792963,1 wk ahead inc death,2021-04-17,quantile
11,2021-04-11,0.95,21.48400469247896,1 wk ahead inc death,2021-04-17,quantile
11,2021-04-11,0.975,29.346434760490812,1 wk ahead inc death,2021-04-17,quantile
11,2021-04-11,0.99,36.41801695715101,1 wk ahead inc death,2021-04-17,quantile
10,2021-04-11,0.01,0.35565039652605623,1 wk ahead inc death,2021-04-17,quantile
10,2021-04-11,0.025,1.2281042044694237,1 wk ahead inc death,2021-04-17,quantile
10,2021-04-11,0.05,2.306357336938826,1 wk ahead inc death,2021-04-17,quantile
10,2021-04-11,0.1,4.6985723834572735,1 wk ahead inc death,2021-04-17,quantile
10,2021-04-11,0.15,5.991791768085285,1 wk ahead inc death,2021-04-17,quantile
10,2021-04-11,0.2,7.4557010223712545,1 wk ahead inc death,2021-04-17,quantile
10,2021-04-11,0.25,8.90439482554454,1 wk ahead inc death,2021-04-17,quantile
10,2021-04-11,0.3,9.520978542030333,1 wk ahead inc death,2021-04-17,quantile
10,2021-04-11,0.35,10.416685994205286,1 wk ahead inc death,2021-04-17,quantile
10,2021-04-11,0.4,11.515527377095525,1 wk ahead inc death,2021-04-17,quantile
10,2021-04-11,0.45,12.552623494232819,1 wk ahead inc death,2021-04-17,quantile
10,2021-04-11,0.5,13.772084245125168,1 wk ahead inc death,2021-04-17,quantile
10,2021-04-11,0.55,15.241766433128245,1 wk ahead inc death,2021-04-17,quantile
10,2021-04-11,0.6,16.162717557058382,1 wk ahead inc death,2021-04-17,quantile
10,2021-04-11,0.65,17.01021247042842,1 wk ahead inc death,2021-04-17,quantile
10,2021-04-11,0.7,19.083843264439754,1 wk ahead inc death,2021-04-17,quantile
10,2021-04-11,0.75,21.16102081141667,1 wk ahead inc death,2021-04-17,quantile
10,2021-04-11,0.8,23.747649346532295,1 wk ahead inc death,2021-04-17,quantile
10,2021-04-11,0.85,25.93047772224761,1 wk ahead inc death,2021-04-17,quantile
10,2021-04-11,0.9,29.030346426817143,1 wk ahead inc death,2021-04-17,quantile
10,2021-04-11,0.95,32.19833904307607,1 wk ahead inc death,2021-04-17,quantile
10,2021-04-11,0.975,40.98815769782919,1 wk ahead inc death,2021-04-17,quantile
10,2021-04-11,0.99,55.429882997709804,1 wk ahead inc death,2021-04-17,quantile
12,2021-04-11,0.01,179.37769038772538,1 wk ahead inc death,2021-04-17,quantile
12,2021-04-11,0.025,202.33767914830082,1 wk ahead inc death,2021-04-17,quantile
12,2021-04-11,0.05,264.89115963224674,1 wk ahead inc death,2021-04-17,quantile
12,2021-04-11,0.1,281.26452899916785,1 wk ahead inc death,2021-04-17,quantile
12,2021-04-11,0.15,304.0630127445139,1 wk ahead inc death,2021-04-17,quantile
12,2021-04-11,0.2,313.79078604676437,1 wk ahead inc death,2021-04-17,quantile
12,2021-04-11,0.25,329.15792777414913,1 wk ahead inc death,2021-04-17,quantile
12,2021-04-11,0.3,341.9309690653315,1 wk ahead inc death,2021-04-17,quantile
12,2021-04-11,0.35,361.39756103127604,1 wk ahead inc death,2021-04-17,quantile
12,2021-04-11,0.4,373.95051652257825,1 wk ahead inc death,2021-04-17,quantile
12,2021-04-11,0.45,383.4760854509024,1 wk ahead inc death,2021-04-17,quantile
12,2021-04-11,0.5,387.2660894261053,1 wk ahead inc death,2021-04-17,quantile
12,2021-04-11,0.55,396.23997749104143,1 wk ahead inc death,2021-04-17,quantile
12,2021-04-11,0.6,401.39045698461945,1 wk ahead inc death,2021-04-17,quantile
12,2021-04-11,0.65,408.29583904460486,1 wk ahead inc death,2021-04-17,quantile
12,2021-04-11,0.7,424.21578602498874,1 wk ahead inc death,2021-04-17,quantile
12,2021-04-11,0.75,447.38612747852153,1 wk ahead inc death,2021-04-17,quantile
12,2021-04-11,0.8,463.19653595546504,1 wk ahead inc death,2021-04-17,quantile
12,2021-04-11,0.85,474.74579268378665,1 wk ahead inc death,2021-04-17,quantile
12,2021-04-11,0.9,502.9469966399268,1 wk ahead inc death,2021-04-17,quantile
12,2021-04-11,0.95,543.1454137422622,1 wk ahead inc death,2021-04-17,quantile
12,2021-04-11,0.975,599.8022644514904,1 wk ahead inc death,2021-04-17,quantile
12,2021-04-11,0.99,704.4958039162898,1 wk ahead inc death,2021-04-17,quantile
13,2021-04-11,0.01,98.95097264868522,1 wk ahead inc death,2021-04-17,quantile
13,2021-04-11,0.025,117.73003387378455,1 wk ahead inc death,2021-04-17,quantile
13,2021-04-11,0.05,141.84360114652648,1 wk ahead inc death,2021-04-17,quantile
13,2021-04-11,0.1,153.5892830915496,1 wk ahead inc death,2021-04-17,quantile
13,2021-04-11,0.15,169.65928826275743,1 wk ahead inc death,2021-04-17,quantile
13,2021-04-11,0.2,184.02501552270283,1 wk ahead inc death,2021-04-17,quantile
13,2021-04-11,0.25,189.73844170061113,1 wk ahead inc death,2021-04-17,quantile
13,2021-04-11,0.3,200.57009424716608,1 wk ahead inc death,2021-04-17,quantile
13,2021-04-11,0.35,207.05504203052504,1 wk ahead inc death,2021-04-17,quantile
13,2021-04-11,0.4,209.6258010814074,1 wk ahead inc death,2021-04-17,quantile
13,2021-04-11,0.45,211.88332655990533,1 wk ahead inc death,2021-04-17,quantile
13,2021-04-11,0.5,214.8538015568485,1 wk ahead inc death,2021-04-17,quantile
13,2021-04-11,0.55,221.0266292303687,1 wk ahead inc death,2021-04-17,quantile
13,2021-04-11,0.6,225.36624418360648,1 wk ahead inc death,2021-04-17,quantile
13,2021-04-11,0.65,232.5634925281716,1 wk ahead inc death,2021-04-17,quantile
13,2021-04-11,0.7,242.32475225720083,1 wk ahead inc death,2021-04-17,quantile
13,2021-04-11,0.75,248.5118143072661,1 wk ahead inc death,2021-04-17,quantile
13,2021-04-11,0.8,262.9583202625056,1 wk ahead inc death,2021-04-17,quantile
13,2021-04-11,0.85,280.3844211045693,1 wk ahead inc death,2021-04-17,quantile
13,2021-04-11,0.9,299.198722136942,1 wk ahead inc death,2021-04-17,quantile
13,2021-04-11,0.95,329.37333489104907,1 wk ahead inc death,2021-04-17,quantile
13,2021-04-11,0.975,377.24076280116026,1 wk ahead inc death,2021-04-17,quantile
13,2021-04-11,0.99,408.6771247890664,1 wk ahead inc death,2021-04-17,quantile
15,2021-04-11,0.01,0,1 wk ahead inc death,2021-04-17,quantile
15,2021-04-11,0.025,0,1 wk ahead inc death,2021-04-17,quantile
15,2021-04-11,0.05,0,1 wk ahead inc death,2021-04-17,quantile
15,2021-04-11,0.1,0,1 wk ahead inc death,2021-04-17,quantile
15,2021-04-11,0.15,0,1 wk ahead inc death,2021-04-17,quantile
15,2021-04-11,0.2,0,1 wk ahead inc death,2021-04-17,quantile
15,2021-04-11,0.25,1.354472090042691e-14,1 wk ahead inc death,2021-04-17,quantile
15,2021-04-11,0.3,0.6323553401865908,1 wk ahead inc death,2021-04-17,quantile
15,2021-04-11,0.35,1.253024828692304,1 wk ahead inc death,2021-04-17,quantile
15,2021-04-11,0.4,1.88459915477989,1 wk ahead inc death,2021-04-17,quantile
15,2021-04-11,0.45,2.9397986704921357,1 wk ahead inc death,2021-04-17,quantile
15,2021-04-11,0.5,4.099885831516301,1 wk ahead inc death,2021-04-17,quantile
15,2021-04-11,0.55,4.901705951357471,1 wk ahead inc death,2021-04-17,quantile
15,2021-04-11,0.6,5.554752215726282,1 wk ahead inc death,2021-04-17,quantile
15,2021-04-11,0.65,6.231530408265335,1 wk ahead inc death,2021-04-17,quantile
15,2021-04-11,0.7,7.033744562029769,1 wk ahead inc death,2021-04-17,quantile
15,2021-04-11,0.75,7.802049887690203,1 wk ahead inc death,2021-04-17,quantile
15,2021-04-11,0.8,9.088895708961369,1 wk ahead inc death,2021-04-17,quantile
15,2021-04-11,0.85,10.743807508929654,1 wk ahead inc death,2021-04-17,quantile
15,2021-04-11,0.9,14.184967991068337,1 wk ahead inc death,2021-04-17,quantile
15,2021-04-11,0.95,16.44065742891369,1 wk ahead inc death,2021-04-17,quantile
15,2021-04-11,0.975,22.819717951026806,1 wk ahead inc death,2021-04-17,quantile
15,2021-04-11,0.99,30.570031544715633,1 wk ahead inc death,2021-04-17,quantile
19,2021-04-11,0.01,11.550045005892287,1 wk ahead inc death,2021-04-17,quantile
19,2021-04-11,0.025,15.228592347476468,1 wk ahead inc death,2021-04-17,quantile
19,2021-04-11,0.05,16.56505471815314,1 wk ahead inc death,2021-04-17,quantile
19,2021-04-11,0.1,19.99621145236994,1 wk ahead inc death,2021-04-17,quantile
19,2021-04-11,0.15,23.23047301956271,1 wk ahead inc death,2021-04-17,quantile
19,2021-04-11,0.2,25.525770998953178,1 wk ahead inc death,2021-04-17,quantile
19,2021-04-11,0.25,28.158566908395333,1 wk ahead inc death,2021-04-17,quantile
19,2021-04-11,0.3,31.0156296708997,1 wk ahead inc death,2021-04-17,quantile
19,2021-04-11,0.35,33.85124661111744,1 wk ahead inc death,2021-04-17,quantile
19,2021-04-11,0.4,35.53058037077584,1 wk ahead inc death,2021-04-17,quantile
19,2021-04-11,0.45,37.58789487204,1 wk ahead inc death,2021-04-17,quantile
19,2021-04-11,0.5,38.99755201716988,1 wk ahead inc death,2021-04-17,quantile
19,2021-04-11,0.55,40.3825586328058,1 wk ahead inc death,2021-04-17,quantile
19,2021-04-11,0.6,41.28421848508666,1 wk ahead inc death,2021-04-17,quantile
19,2021-04-11,0.65,43.109435398101816,1 wk ahead inc death,2021-04-17,quantile
19,2021-04-11,0.7,45.046434074291064,1 wk ahead inc death,2021-04-17,quantile
19,2021-04-11,0.75,48.03866104495393,1 wk ahead inc death,2021-04-17,quantile
19,2021-04-11,0.8,49.642119519540934,1 wk ahead inc death,2021-04-17,quantile
19,2021-04-11,0.85,53.35333806167493,1 wk ahead inc death,2021-04-17,quantile
19,2021-04-11,0.9,59.521045564284506,1 wk ahead inc death,2021-04-17,quantile
19,2021-04-11,0.95,66.02358866678317,1 wk ahead inc death,2021-04-17,quantile
19,2021-04-11,0.975,75.25493843289706,1 wk ahead inc death,2021-04-17,quantile
19,2021-04-11,0.99,89.09733949184466,1 wk ahead inc death,2021-04-17,quantile
16,2021-04-11,0.01,5.788181282657574,1 wk ahead inc death,2021-04-17,quantile
16,2021-04-11,0.025,7.0529683312122655,1 wk ahead inc death,2021-04-17,quantile
16,2021-04-11,0.05,7.427111450310675,1 wk ahead inc death,2021-04-17,quantile
16,2021-04-11,0.1,10.668789839808563,1 wk ahead inc death,2021-04-17,quantile
16,2021-04-11,0.15,11.541350078054819,1 wk ahead inc death,2021-04-17,quantile
16,2021-04-11,0.2,12.804183556482027,1 wk ahead inc death,2021-04-17,quantile
16,2021-04-11,0.25,13.702773250936318,1 wk ahead inc death,2021-04-17,quantile
16,2021-04-11,0.3,14.288543603772123,1 wk ahead inc death,2021-04-17,quantile
16,2021-04-11,0.35,15.125167819623655,1 wk ahead inc death,2021-04-17,quantile
16,2021-04-11,0.4,15.724459117826326,1 wk ahead inc death,2021-04-17,quantile
16,2021-04-11,0.45,16.856538814513993,1 wk ahead inc death,2021-04-17,quantile
16,2021-04-11,0.5,17.80014133195141,1 wk ahead inc death,2021-04-17,quantile
16,2021-04-11,0.55,18.723649635962335,1 wk ahead inc death,2021-04-17,quantile
16,2021-04-11,0.6,19.35193928113644,1 wk ahead inc death,2021-04-17,quantile
16,2021-04-11,0.65,19.655030436544347,1 wk ahead inc death,2021-04-17,quantile
16,2021-04-11,0.7,21.66542156494529,1 wk ahead inc death,2021-04-17,quantile
16,2021-04-11,0.75,22.959044950647375,1 wk ahead inc death,2021-04-17,quantile
16,2021-04-11,0.8,26.539823353082745,1 wk ahead inc death,2021-04-17,quantile
16,2021-04-11,0.85,27.471745195107037,1 wk ahead inc death,2021-04-17,quantile
16,2021-04-11,0.9,30.34856044386242,1 wk ahead inc death,2021-04-17,quantile
16,2021-04-11,0.95,32.359407417124984,1 wk ahead inc death,2021-04-17,quantile
16,2021-04-11,0.975,40.00144097535805,1 wk ahead inc death,2021-04-17,quantile
16,2021-04-11,0.99,43.25936250035205,1 wk ahead inc death,2021-04-17,quantile
17,2021-04-11,0.01,67.7759834945829,1 wk ahead inc death,2021-04-17,quantile
17,2021-04-11,0.025,69.31038036500345,1 wk ahead inc death,2021-04-17,quantile
17,2021-04-11,0.05,101.02317667903917,1 wk ahead inc death,2021-04-17,quantile
17,2021-04-11,0.1,119.18936790432814,1 wk ahead inc death,2021-04-17,quantile
